id,SalePrice
1728,193892.9336830991
1729,170140.84721310448
1730,167684.88184294465
1731,116169.772565995
1732,119182.59425769409
1733,109620.3407771514
1734,112208.6110155104
1735,129870.925357164
1736,104961.07077742682
1737,326746.0163674647
1738,244992.70691349788
1739,274931.621163515
1740,198950.73847948702
1741,190079.41885934852
1742,177976.28953318147
1743,182331.89832423057
1744,301268.89484115236
1745,222224.13918443408
1746,224153.32305244973
1747,227508.0036297486
1748,230034.5238232558
1749,159822.24545812316
1750,154339.47315958457
1751,255918.46652969497
1752,113689.37637035188
1753,154348.84450822917
1754,231784.7729585854
1755,172958.2210551662
1756,133007.87625839806
1757,99814.01468622207
1758,150210.60295228974
1759,180562.1940277993
1760,169279.25720866222
1761,162520.63746695907
1762,171268.10321212106
1763,171727.6375145238
1764,110640.25959909905
1765,199767.19205487065
1766,204713.3593693016
1767,250347.06287062017
1768,144954.44969459868
1769,183461.05131805793
1770,159467.15874438582
1771,116902.13522693666
1772,129383.93389352493
1773,111368.0738413491
1774,154113.78542368102
1775,144781.390974237
1776,132009.53528746415
1777,99327.14288179309
1778,142970.84726840619
1779,119791.58877249656
1780,191486.37751180644
1781,119033.97650764731
1782,51118.56311175518
1783,131643.4607263644
1784,88776.49002173741
1785,111626.79216548277
1786,142677.61405603786
1787,172040.2429139797
1788,13131.376925413148
1789,99108.83978413802
1790,41918.06047275069
1791,209592.34736421623
1792,173319.13641171518
1793,153799.74684156792
1794,179518.85427503206
1795,131094.77168089396
1796,131670.61905576743
1797,138669.00088405528
1798,105579.45228710899
1799,104807.59957896092
1800,105862.70824955346
1801,101985.19663262914
1802,155307.59867762926
1803,170634.89001545927
1804,134707.78160796885
1805,147096.4178204065
1806,137532.9982948586
1807,172471.86563738866
1808,119086.40303058119
1809,117534.60008882324
1810,142214.82073273754
1811,59837.69384431571
1812,98053.47474163736
1813,117221.37315179326
1814,77872.2730474755
1815,17157.140324800625
1816,94222.74115974491
1817,98523.54616518354
1818,157413.34823644173
1819,124217.14657363913
1820,42968.859695302206
1821,114045.95184346114
1822,156387.9512896497
1823,17882.810152810183
1824,135243.992772085
1825,137609.01827181608
1826,97726.38892626355
1827,99810.74313803285
1828,135828.27238305553
1829,153368.92685369344
1830,159690.58857984853
1831,184516.56069878384
1832,109628.55713603029
1833,157212.7005156268
1834,126781.16518818715
1835,123369.1664232508
1836,126990.15998383833
1837,89303.85709382419
1838,115587.99605057656
1839,84576.88610135589
1840,148587.41919214663
1841,135998.73952777532
1842,79531.34995971259
1843,125090.90186614881
1844,128011.47279307095
1845,133137.99217187625
1846,148324.27529856504
1847,164297.42151128512
1848,1838.2095212234417
1849,122711.26996713888
1850,119632.9987538628
1851,148442.78502219834
1852,124534.46927741857
1853,124712.64169446554
1854,183533.90520371974
1855,155428.275087722
1856,239885.41459033487
1857,131940.22295113665
1858,130128.54780187609
1859,115952.09293329541
1860,156534.80928796798
1861,114870.46325346653
1862,282133.494023522
1863,280449.56099029595
1864,280465.47149137605
1865,316581.1288348987
1866,311739.49537668016
1867,236348.29186735756
1868,290374.5961329747
1869,225450.66449579538
1870,246591.17295733385
1871,244382.54900079628
1872,174687.11607463972
1873,230555.85976117814
1874,145335.89587122237
1875,211475.68454811082
1876,210933.4279334416
1877,224575.7854582331
1878,218097.62998179358
1879,112485.64191436523
1880,146343.4014430371
1881,241672.83467342902
1882,253874.9279974153
1883,198204.41611754766
1884,209948.8185202718
1885,259850.06633832387
1886,279367.04661160416
1887,236346.78422826377
1888,284982.6099198706
1889,169310.63708368817
1890,114160.53370305814
1891,143980.86016740242
1892,72355.01310423587
1893,136998.0212979851
1894,103281.31989317236
1895,160725.4781072283
1896,119687.64377875451
1897,113374.61303982313
1898,119254.81523880002
1899,144169.40869467624
1900,149917.96444566047
1901,166831.13004550885
1902,144181.3619003127
1903,215415.66098715074
1904,131882.7410069256
1905,193148.82269607123
1906,159674.22653800214
1907,209178.60139684624
1908,130201.79153947288
1909,151147.7520628419
1910,135173.72679410304
1911,216848.8903671793
1912,290365.52251971036
1913,167252.88699207746
1914,49843.528788123396
1915,256745.35837051657
1916,26374.794230847037
1917,259486.2668702643
1918,148345.1260895679
1919,190152.70386475383
1920,179472.14147896192
1921,335332.0380905048
1922,295683.2174593535
1923,228111.78343085304
1924,229220.64471693186
1925,228979.73589891463
1926,336441.55624153244
1927,129622.27144693315
1928,166196.0533252895
1929,112696.7910573018
1930,136562.71271130338
1931,140124.0883718311
1932,138122.71806831134
1933,156487.66837172408
1934,187454.7761627246
1935,183659.37164642836
1936,188615.56802995258
1937,189468.64836234145
1938,178084.27860072453
1939,242454.35010886414
1940,194628.957941234
1941,183388.1557634034
1942,200420.37297961267
1943,205928.66237390635
1944,278246.16293366544
1945,328872.99909144465
1946,163385.07358538068
1947,274896.43843896885
1948,176319.27367616713
1949,254841.20087032567
1950,212350.22969609813
1951,276328.9113620793
1952,237889.25722974015
1953,198590.18624085037
1954,223841.65362641017
1955,132035.55440692173
1956,310133.5751639573
1957,179404.2819154627
1958,304715.4883534681
1959,132830.18205247156
1960,95006.79941034492
1961,114307.03428675293
1962,116505.4870789632
1963,129437.6959734218
1964,108913.92436129192
1965,135807.2723813405
1966,151643.76448730554
1967,273993.8096899047
1968,345939.5100687862
1969,335458.1020680048
1970,347609.473932681
1971,389207.1678789313
1972,333203.4960592041
1973,265834.4051576712
1974,293253.2487201075
1975,421880.3643647992
1976,294020.98395268654
1977,343977.7599750898
1978,303290.33192713826
1979,299767.2069496588
1980,192989.87230598147
1981,308441.4019947428
1982,230175.46574006893
1983,213518.3407044398
1984,185832.7291342226
1985,238870.15878452652
1986,238246.38195978117
1987,198930.27283177746
1988,183224.91221440944
1989,208649.96673761832
1990,228027.35495228006
1991,223929.4949758706
1992,247373.66570432216
1993,189544.69822457398
1994,245673.12313798897
1995,199566.89862096135
1996,293436.3066255677
1997,286420.8569679669
1998,305726.01686827315
1999,264202.56799416046
2000,300816.0165968692
2001,265318.391528536
2002,252907.34313147923
2003,260245.59216340294
2004,278581.1624726554
2005,231164.11523083237
2006,217300.64813767315
2007,261551.7414962364
2008,225853.79440487607
2009,196512.37091566029
2010,212896.1717788434
2011,155141.8622993437
2012,183357.11324249848
2013,173631.95249070704
2014,193621.57302815572
2015,204414.50938942807
2016,194449.89030855254
2017,206616.51568158658
2018,112190.53422042716
2019,131695.18244504824
2020,81354.19923958194
2021,93693.26088343177
2022,194564.6611103973
2023,134126.1814176204
2024,275884.6866291737
2025,339618.60115608166
2026,183428.59129332693
2027,152334.09437524027
2028,169660.77973206888
2029,171493.93442665122
2030,264281.8024636194
2031,248781.8648408096
2032,237187.44889312715
2033,259547.76045072696
2034,176940.78934821382
2035,240567.3983308043
2036,227237.7314705312
2037,230196.59485520294
2038,294633.8716358951
2039,211491.39234807284
2040,343912.049720531
2041,269198.4251969444
2042,216827.1381862244
2043,173776.77201351046
2044,192224.7552853116
2045,212409.149133077
2046,133631.55012857507
2047,133291.50019136036
2048,137370.5483377917
2049,127765.09668455285
2050,181397.91369400348
2051,111524.09554142586
2052,131512.83408333256
2053,145282.95358679316
2054,68546.53720555117
2055,159428.2339241231
2056,147326.10798969155
2057,104852.6708955447
2058,217597.2036269399
2059,137699.78414413508
2060,194152.2941530518
2061,200222.6243222613
2062,117194.69783661852
2063,107397.8155516606
2064,126661.48645935359
2065,118098.02183333307
2066,187760.63904596225
2067,121470.31652264844
2068,132867.8082551799
2069,72841.43014186842
2070,99638.8558838534
2071,77910.47868971631
2072,147409.39410051715
2073,135572.4103093535
2074,187469.32216300874
2075,153994.9034835809
2076,124168.08594351972
2077,129991.73188058066
2078,109197.77365539048
2079,144687.557430877
2080,127143.42055908486
2081,118624.65728129458
2082,105770.00446834357
2083,137975.6296316405
2084,98447.89184800291
2085,109009.98053264443
2086,158331.81542503636
2087,131595.22942203155
2088,105076.49046798574
2089,66169.51913203427
2090,121126.24601330387
2091,74568.38355380937
2092,149514.6076145711
2093,133478.7552249384
2094,136877.6401958553
2095,130147.06733352167
2096,81486.67507195089
2097,88025.11425592878
2098,141467.0755145055
2099,16069.4976868761
2100,47317.05147319159
2101,105429.67152653506
2102,150197.97369117022
2103,96075.0694612913
2104,139516.69018067035
2105,124556.11724908196
2106,24612.065015075612
2107,215788.36422013433
2108,126256.99464135745
2109,103075.48667447257
2110,132986.529570673
2111,174672.92245505995
2112,131004.08265003993
2113,116515.08129496907
2114,121144.68528638908
2115,158221.32973768178
2116,117496.16526473674
2117,154461.63602770015
2118,130714.69353078643
2119,110205.87289517291
2120,115768.92297323828
2121,87133.77201902017
2122,97683.27056438278
2123,101011.46710797434
2124,185796.39756842458
2125,135945.14519171894
2126,149794.79094689817
2127,165349.63841028267
2128,137007.0821949906
2129,115030.04860900098
2130,131936.87408535008
2131,164908.93557097123
2132,129648.97949223535
2133,142508.787388733
2134,136172.99620249227
2135,119069.78834124783
2136,23211.880809072056
2137,108984.38487136678
2138,136859.65210566937
2139,156803.20521003485
2140,140638.90305388428
2141,155656.71364018496
2142,122312.97766099882
2143,137187.11150620237
2144,95752.85956858413
2145,138114.85720707115
2146,186325.98385285947
2147,151411.26446679852
2148,158310.32810589217
2149,130271.56645889569
2150,230686.56307384267
2151,136156.86793897336
2152,168761.124217549
2153,191355.63308971596
2154,97864.52871363598
2155,154639.5073534873
2156,269866.03671139164
2157,250489.71122378868
2158,233427.10599935602
2159,219959.23944060074
2160,186618.79146766465
2161,255510.02255118953
2162,366934.83927040093
2163,317977.70776514395
2164,248732.93192429526
2165,208101.33481764898
2166,154289.13918931514
2167,223844.74136087776
2168,200332.50126501836
2169,200113.79279575858
2170,218964.84338049067
2171,160247.3751781952
2172,134727.59673958353
2173,194658.1104885355
2174,242599.8651479521
2175,295482.17640256055
2176,288109.2037008122
2177,240065.78344999242
2178,231710.13233156188
2179,154292.64853678143
2180,244020.19786092767
2181,200513.51954810426
2182,229121.22244701104
2183,194906.96789637243
2184,131073.75196431426
2185,125216.13211747364
2186,168943.4379534464
2187,161203.66838868812
2188,163648.14169249858
2189,287877.42599307664
2190,59522.10345149448
2191,61149.0562617135
2192,50037.422251753625
2193,102510.71003172023
2194,98599.916065683
2195,93381.32846259384
2196,78359.60970610206
2197,98367.04750804848
2198,182967.88758071943
2199,190416.17726195732
2200,158205.4283399406
2201,147982.78740280645
2202,206146.6083647994
2203,127057.08929289307
2204,151007.5855437921
2205,105882.56245341396
2206,150072.27138084697
2207,201138.79847166233
2208,255880.27505786635
2209,197924.7199028182
2210,132685.50301194296
2211,136658.365541458
2212,121453.46989392524
2213,91632.57733044343
2214,135579.3380581654
2215,97594.45209116966
2216,149144.52407045
2217,17496.413752864697
2218,76122.5223043199
2219,74616.8228997431
2220,47465.776012018905
2221,257621.04230022652
2222,243143.2567647876
2223,291187.52782395703
2224,231137.4048405768
2225,123331.55246980826
2226,191295.89139048534
2227,224870.9760581822
2228,271221.5958939126
2229,239668.22693660052
2230,145315.49954647606
2231,206467.7683735512
2232,204340.08372836362
2233,190239.53238640085
2234,254692.26841758902
2235,216973.48126197804
2236,263792.22582324303
2237,309113.4834001524
2238,241911.58710380306
2239,122606.4466785678
2240,169013.11499311856
2241,133170.61482668773
2242,113457.427374686
2243,113809.6177278586
2244,91974.17161028914
2245,89953.2499365086
2246,141759.36104932323
2247,122359.90554939013
2248,126373.4371812538
2249,117294.52650535584
2250,129799.81288846873
2251,105578.99728573312
2252,204185.85565344046
2253,163133.32785119035
2254,185420.42130583164
2255,212125.04750522098
2256,188439.12246117613
2257,204577.546977057
2258,180129.8352049993
2259,187537.9728996331
2260,170122.4386615398
2261,198445.18266169762
2262,214703.93088963057
2263,313193.32843171444
2264,384599.59576116444
2265,153473.25166308845
2266,262718.148670358
2267,351789.3169795313
2268,354321.5281408761
2269,172339.00780615362
2270,207073.40855592943
2271,235696.60534461087
2272,243950.954815901
2273,176391.8964525914
2274,205995.76790482446
2275,181051.90798575443
2276,190859.37138894328
2277,200482.52922026312
2278,173126.6874441352
2279,104629.92906189698
2280,99378.20920725388
2281,168006.29104678903
2282,185081.50762847776
2283,127950.7605163661
2284,109098.39839646232
2285,152222.3544699509
2286,121924.2000533595
2287,312968.893885977
2288,260411.35027363582
2289,311121.8954469735
2290,355875.81702046364
2291,298042.964150475
2292,368320.86008643673
2293,372098.3462802445
2294,328710.78124935913
2295,402536.50457686104
2296,251908.94265327707
2297,288589.6659744595
2298,293007.9827609024
2299,322917.71816069854
2300,302507.4879666007
2301,276143.81861306366
2302,254979.00227761397
2303,259588.0299850601
2304,240470.0576677319
2305,195336.3663140632
2306,197109.05835532642
2307,203938.20839958673
2308,226863.86501733272
2309,273608.3560760912
2310,212004.33968784742
2311,221267.9700685445
2312,190012.48664300807
2313,179272.62488125998
2314,192764.6578433538
2315,182021.08777055622
2316,207871.3379620408
2317,196324.747248229
2318,173494.16506597807
2319,193789.31555954542
2320,194498.09519510146
2321,257783.10347229184
2322,206550.69831399235
2323,195197.53840696125
2324,201408.40797821234
2325,210819.08155920578
2326,189914.4730842748
2327,213326.13493859733
2328,226732.09015945194
2329,202419.24527523934
2330,196573.42137023166
2331,317387.43745974137
2332,351554.1379727087
2333,306232.04054440104
2334,255940.8160196744
2335,274587.68075689266
2336,301864.1447507957
2337,195107.90998373146
2338,267975.22625204513
2339,244576.67806846404
2340,366156.49058439524
2341,211473.54627415806
2342,252238.27889856475
2343,237664.69020412152
2344,234890.3251872916
2345,240606.63701892423
2346,210991.5194526218
2347,193119.82077488804
2348,237907.36367503798
2349,172677.72825775377
2350,271937.1181874849
2351,239142.63379707106
2352,262857.81965958246
2353,253658.55679651408
2354,133418.0812520677
2355,148079.92828719167
2356,162903.41821296222
2357,212280.78611652215
2358,194951.51779203338
2359,133770.3318681483
2360,124085.81790908461
2361,143510.18221142667
2362,281200.52886739944
2363,150778.73637581768
2364,195289.65245744947
2365,229394.02744835324
2366,195658.74712687137
2367,222231.32562487002
2368,203373.6799701039
2369,212523.65818214545
2370,177843.35738309997
2371,152968.80674475187
2372,188605.44423183182
2373,279328.2394164895
2374,290753.3530179559
2375,236375.9644526512
2376,303978.95704564836
2377,321487.106351022
2378,159347.562030421
2379,239952.9194572143
2380,153948.52379631705
2381,181901.18770682637
2382,234517.32074727595
2383,228606.02222786716
2384,260489.37061322143
2385,176613.3687878413
2386,145233.87337078282
2387,128983.75314274279
2388,109419.8771264347
2389,131627.39446664194
2390,152475.04826972273
2391,132795.10789785127
2392,100492.86010334885
2393,187698.3160083728
2394,134434.46034187346
2395,210543.861438878
2396,160381.76403884043
2397,226274.15297891328
2398,130797.67600177007
2399,29635.616797265247
2400,34261.01596087648
2401,118737.36539663014
2402,149802.3372175746
2403,137836.28043054848
2404,142144.4968902307
2405,169880.60192488332
2406,150751.14611012547
2407,124781.89860652864
2408,153334.77103618172
2409,116152.29605499178
2410,200025.41452732857
2411,115244.9417803731
2412,153012.34297809645
2413,118735.87446905498
2414,136372.95809370175
2415,129800.33310976939
2416,137987.41465814703
2417,128599.97483151837
2418,123952.72879068658
2419,111109.0186003208
2420,116228.0280440062
2421,131801.81201087788
2422,107324.6526701994
2423,110628.82282949134
2424,156156.02357040008
2425,235294.5251291016
2426,154814.7164792848
2427,113927.19697815308
2428,197211.53901732608
2429,105950.51637972763
2430,141446.95820071723
2431,102643.28467421525
2432,133332.0247344632
2433,139295.9674173576
2434,130077.2701950291
2435,150836.74961159506
2436,98097.9161002984
2437,101182.85796046478
2438,108793.06259480759
2439,118186.05987820996
2440,138086.19593341055
2441,105361.47260029719
2442,99068.70989468147
2443,138914.97961976693
2444,136433.42685480264
2445,67184.18111488468
2446,118946.22360119328
2447,210518.7153535789
2448,141329.2808882756
2449,110616.162683742
2450,171152.87158150587
2451,123064.82247528306
2452,221195.4526592741
2453,81915.32611476572
2454,122647.63249239174
2455,148731.90275472787
2456,135222.3744980424
2457,122546.64978352294
2458,121841.08909191063
2459,96831.38962873293
2460,153642.96492233465
2461,118330.64171002444
2462,128094.05245162372
2463,131890.45691939734
2464,180463.151287089
2465,146419.8223121137
2466,104652.34221023472
2467,168404.27675654937
2468,84688.48942498618
2469,86391.37465971627
2470,200806.6405871004
2471,225492.9700197602
2472,188173.83904538874
2473,95008.38127778296
2474,67239.5151795944
2475,242999.94661475287
2476,94566.43327938032
2477,91459.81558092067
2478,166150.15788979444
2479,100027.77597429429
2480,132210.01142912137
2481,128844.74710382347
2482,117524.74178179598
2483,98230.16607820464
2484,141119.9835799333
2485,124667.40676312533
2486,143739.8937314836
2487,212654.57449919626
2488,179200.14972067915
2489,162346.88567686116
2490,150836.86977716594
2491,85204.40171624126
2492,198397.6455740201
2493,152722.9332050645
2494,158459.61586686235
2495,87358.25374649919
2496,238495.64832627948
2497,157972.53253031534
2498,97914.85629396292
2499,71006.65594171605
2500,117675.81805311947
2501,132480.95116584597
2502,147691.505364159
2503,78321.52823219716
2504,183355.7958015037
2505,232563.08124888863
2506,263165.2170770556
2507,278736.9321336689
2508,263612.6321671369
2509,231865.3407157961
2510,236657.96324977477
2511,199134.56673647056
2512,210657.89488490147
2513,243469.78811473248
2514,274788.3372136656
2515,140159.4126662222
2516,180072.5188813858
2517,143093.29432072362
2518,150111.22759143787
2519,223066.68183184054
2520,233392.6799914647
2521,200349.31063542876
2522,238933.14149193803
2523,114403.01470519777
2524,131372.71256488108
2525,136300.70036953164
2526,122407.66221747885
2527,109912.64394962846
2528,115169.30606755486
2529,128930.47531254834
2530,114104.42384836252
2531,257447.6998235787
2532,233199.97549516533
2533,218215.09962981904
2534,252671.4788608664
2535,289430.6274724429
2536,253722.96330712398
2537,254516.2042558327
2538,191179.2425188854
2539,208229.40778531774
2540,180753.53227582283
2541,198524.58887558372
2542,154982.03201697103
2543,126568.74349141552
2544,111727.10478601756
2545,146778.68588371773
2546,154396.0961031873
2547,161402.86887084914
2548,159864.075364455
2549,162831.55930153385
2550,634895.0747089143
2551,144392.81059895118
2552,125421.541785468
2553,54717.97675986949
2554,87023.06905385817
2555,125282.39030995045
2556,80289.72012382478
2557,104831.88996655715
2558,170147.34936021466
2559,118180.74276351777
2560,170164.86744048411
2561,154118.17079238629
2562,142563.57035474468
2563,140280.249247925
2564,194622.08897143125
2565,143678.84926711523
2566,115440.06000882981
2567,100025.24968736607
2568,198578.740173997
2569,200967.67037729465
2570,132911.9355568
2571,158603.85625061963
2572,190021.46238470974
2573,238747.80943467037
2574,274581.4163993577
2575,138523.13782529964
2576,130288.85636160348
2577,158708.08982600982
2578,88164.10808438028
2579,22472.805177541566
2580,101766.55804024439
2581,124499.13113128219
2582,129402.62255683972
2583,271095.2037558317
2584,185092.53143230884
2585,190113.46607344213
2586,238525.46243258647
2587,223130.43546531408
2588,144295.64913649939
2589,161888.24129406654
2590,227712.52016817906
2591,259849.8532453688
2592,222581.0840507698
2593,274869.21304826776
2594,198617.8858482925
2595,222736.08107404376
2596,323506.8954578183
2597,194859.90730566753
2598,270013.68972598517
2599,316131.4824903569
2600,162586.45574281958
2601,158017.23694004945
2602,56278.176545034046
2603,69441.21946003882
2604,62387.03268640803
2605,56376.83611327235
2606,149809.31293364952
2607,226397.6077813654
2608,215945.73809543753
2609,171112.59029107972
2610,102078.295711154
2611,130993.14207263978
2612,162444.7639907502
2613,137269.31308688677
2614,118556.52015558688
2615,173778.0528676972
2616,176624.23814536247
2617,194392.3415951737
2618,235964.060129122
2619,237506.8026553715
2620,199065.61133931286
2621,184999.2953245571
2622,197005.40156910417
2623,244197.42968654342
2624,294442.45771583903
2625,261650.10338649375
2626,190227.61404471856
2627,183956.84354334965
2628,383778.0661046539
2629,387681.83483638463
2630,318902.83334402076
2631,391317.92970159545
2632,345641.6069352558
2633,283996.27921215876
2634,347633.9517413095
2635,173061.03052813013
2636,208341.80084836308
2637,196093.50418327202
2638,260275.98019350518
2639,210555.30500693142
2640,171621.44841266156
2641,89869.46147662762
2642,188061.83846198802
2643,125912.83190373902
2644,131917.77899715665
2645,119638.06156306283
2646,114852.22971063654
2647,126617.39474522753
2648,151941.2144431359
2649,155129.42862925061
2650,153090.14958851424
2651,140161.70927321457
2652,347145.99071352964
2653,259366.9629354874
2654,233404.45510730252
2655,346764.7677701955
2656,304004.5637350144
2657,311917.88777455
2658,268551.3871908478
2659,280507.48231671855
2660,304313.903405954
2661,318380.67411569867
2662,329999.59300426755
2663,288926.4959531884
2664,265362.72326563287
2665,325484.7339289846
2666,281191.52573350666
2667,183770.4382698572
2668,198791.69776395394
2669,179002.47954471677
2670,279896.971892106
2671,200080.9311375561
2672,206723.40692499408
2673,214364.41807804734
2674,227088.2845744578
2675,177101.22367204924
2676,205350.9548761336
2677,215773.1469201689
2678,256266.96958394663
2679,275560.52784057555
2680,285225.61890723195
2681,367406.2029800328
2682,311029.0028405435
2683,422834.0484511034
2684,306021.9258404485
2685,327209.3263335364
2686,256338.07670116506
2687,286623.87831772945
2688,232221.84957169846
2689,213121.8917551412
2690,360096.7806758358
2691,186603.100093122
2692,131350.75287370442
2693,204267.7463934474
2694,138421.74691657478
2695,216967.77484311012
2696,202109.75628469943
2697,191723.42877771903
2698,215387.2106337665
2699,178015.92837055714
2700,152558.57313532603
2701,157547.90380875452
2702,121200.77947290207
2703,155145.75344918726
2704,158334.08033837297
2705,104761.39676641964
2706,104324.79870688252
2707,138692.27550031024
2708,113338.39820455585
2709,101993.25034567004
2710,119234.22729226074
2711,281546.2476047034
2712,352192.42303584155
2713,177031.56750219257
2714,152164.58287573128
2715,168178.97086424252
2716,143894.89195006003
2717,186589.27858497773
2718,225796.50942613103
2719,144991.7486251631
2720,222331.744768303
2721,136587.4521575329
2722,175829.6494415201
2723,176329.9156078071
2724,112741.52951128024
2725,130747.29912575416
2726,130455.73766341957
2727,175804.270231231
2728,187375.69340961927
2729,134062.73093675904
2730,144991.92478100432
2731,137033.9759780754
2732,119357.16706159583
2733,178840.57516445068
2734,169816.74853348394
2735,137481.72377911175
2736,143039.24028763466
